team_id,TeamCapture,NonTeamCapture,job_num,task_num,results_dir,num_rows,align_weight_t_1,avoid_nonteam_weight_t_1,avoid_team_weight_t_1,centroid_weight_t_1,comms_range_t_1,fov_az_t_1,fov_el_t_1,goal_weight_t_1,max_speed_t_1,sphere_of_influence_t_1,turn_rate_max_t_1,vel_max_t_1,pitch_rate_max_predator,turn_rate_max_predator,vel_max_predator,allow_prey_switching_t_2_predator
1,0.0,0.0,41900,992,2018-04-22_10-45-01_job_41900_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41900,992,2018-04-22_10-45-01_job_41900_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41900,998,2018-04-22_10-45-01_job_41900_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41900,998,2018-04-22_10-45-01_job_41900_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41900,999,2018-04-22_10-45-01_job_41900_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41900,999,2018-04-22_10-45-01_job_41900_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41900,994,2018-04-22_10-45-02_job_41900_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41900,994,2018-04-22_10-45-02_job_41900_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41900,996,2018-04-22_10-45-02_job_41900_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41900,996,2018-04-22_10-45-02_job_41900_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41901,990,2018-04-22_10-45-31_job_41901_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41901,990,2018-04-22_10-45-31_job_41901_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41901,992,2018-04-22_10-45-31_job_41901_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41901,992,2018-04-22_10-45-31_job_41901_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41901,994,2018-04-22_10-45-31_job_41901_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41901,994,2018-04-22_10-45-31_job_41901_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41901,996,2018-04-22_10-45-31_job_41901_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41901,996,2018-04-22_10-45-31_job_41901_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41901,998,2018-04-22_10-45-31_job_41901_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41901,998,2018-04-22_10-45-31_job_41901_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41901,999,2018-04-22_10-45-31_job_41901_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
2,0.0,0.0,41901,999,2018-04-22_10-45-31_job_41901_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.25,50,True
1,0.0,0.0,41902,990,2018-04-22_10-46-01_job_41902_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41902,990,2018-04-22_10-46-01_job_41902_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41902,992,2018-04-22_10-46-01_job_41902_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41902,992,2018-04-22_10-46-01_job_41902_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41902,994,2018-04-22_10-46-01_job_41902_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41902,994,2018-04-22_10-46-01_job_41902_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41902,996,2018-04-22_10-46-01_job_41902_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41902,996,2018-04-22_10-46-01_job_41902_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41902,998,2018-04-22_10-46-01_job_41902_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41902,998,2018-04-22_10-46-01_job_41902_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41902,999,2018-04-22_10-46-01_job_41902_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41902,999,2018-04-22_10-46-01_job_41902_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41903,990,2018-04-22_10-46-33_job_41903_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41903,990,2018-04-22_10-46-33_job_41903_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41903,992,2018-04-22_10-46-33_job_41903_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41903,992,2018-04-22_10-46-33_job_41903_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41903,994,2018-04-22_10-46-33_job_41903_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41903,994,2018-04-22_10-46-33_job_41903_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41903,996,2018-04-22_10-46-33_job_41903_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41903,996,2018-04-22_10-46-33_job_41903_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41903,998,2018-04-22_10-46-33_job_41903_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41903,998,2018-04-22_10-46-33_job_41903_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41903,999,2018-04-22_10-46-33_job_41903_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41903,999,2018-04-22_10-46-33_job_41903_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41904,992,2018-04-22_10-47-01_job_41904_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41904,992,2018-04-22_10-47-01_job_41904_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41904,994,2018-04-22_10-47-01_job_41904_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41904,994,2018-04-22_10-47-01_job_41904_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41904,996,2018-04-22_10-47-01_job_41904_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41904,996,2018-04-22_10-47-01_job_41904_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41904,990,2018-04-22_10-47-02_job_41904_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41904,990,2018-04-22_10-47-02_job_41904_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41904,998,2018-04-22_10-47-02_job_41904_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41904,998,2018-04-22_10-47-02_job_41904_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41904,999,2018-04-22_10-47-02_job_41904_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41904,999,2018-04-22_10-47-02_job_41904_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41905,992,2018-04-22_10-47-31_job_41905_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41905,992,2018-04-22_10-47-31_job_41905_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41905,994,2018-04-22_10-47-31_job_41905_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41905,994,2018-04-22_10-47-31_job_41905_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41905,996,2018-04-22_10-47-31_job_41905_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41905,996,2018-04-22_10-47-31_job_41905_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41905,998,2018-04-22_10-47-31_job_41905_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41905,998,2018-04-22_10-47-31_job_41905_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41905,999,2018-04-22_10-47-31_job_41905_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41905,999,2018-04-22_10-47-31_job_41905_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41905,990,2018-04-22_10-47-33_job_41905_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41905,990,2018-04-22_10-47-33_job_41905_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41906,990,2018-04-22_10-48-02_job_41906_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41906,990,2018-04-22_10-48-02_job_41906_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41906,994,2018-04-22_10-48-02_job_41906_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41906,994,2018-04-22_10-48-02_job_41906_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41906,999,2018-04-22_10-48-02_job_41906_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41906,999,2018-04-22_10-48-02_job_41906_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41906,992,2018-04-22_10-48-03_job_41906_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41906,992,2018-04-22_10-48-03_job_41906_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41906,996,2018-04-22_10-48-03_job_41906_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41906,996,2018-04-22_10-48-03_job_41906_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41906,998,2018-04-22_10-48-03_job_41906_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41906,998,2018-04-22_10-48-03_job_41906_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41907,992,2018-04-22_10-48-32_job_41907_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41907,992,2018-04-22_10-48-32_job_41907_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41907,994,2018-04-22_10-48-32_job_41907_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41907,994,2018-04-22_10-48-32_job_41907_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41907,996,2018-04-22_10-48-32_job_41907_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41907,996,2018-04-22_10-48-32_job_41907_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41907,990,2018-04-22_10-48-33_job_41907_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41907,990,2018-04-22_10-48-33_job_41907_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41907,998,2018-04-22_10-48-33_job_41907_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41907,998,2018-04-22_10-48-33_job_41907_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41907,999,2018-04-22_10-48-33_job_41907_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41907,999,2018-04-22_10-48-33_job_41907_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41908,990,2018-04-22_10-49-02_job_41908_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41908,990,2018-04-22_10-49-02_job_41908_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41908,992,2018-04-22_10-49-02_job_41908_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41908,992,2018-04-22_10-49-02_job_41908_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41908,994,2018-04-22_10-49-02_job_41908_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41908,994,2018-04-22_10-49-02_job_41908_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41908,996,2018-04-22_10-49-02_job_41908_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41908,996,2018-04-22_10-49-02_job_41908_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41908,998,2018-04-22_10-49-02_job_41908_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41908,998,2018-04-22_10-49-02_job_41908_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41908,999,2018-04-22_10-49-02_job_41908_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41908,999,2018-04-22_10-49-02_job_41908_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41909,990,2018-04-22_10-49-33_job_41909_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41909,990,2018-04-22_10-49-33_job_41909_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41909,992,2018-04-22_10-49-33_job_41909_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41909,992,2018-04-22_10-49-33_job_41909_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41909,994,2018-04-22_10-49-33_job_41909_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41909,994,2018-04-22_10-49-33_job_41909_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41909,996,2018-04-22_10-49-33_job_41909_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41909,996,2018-04-22_10-49-33_job_41909_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41909,998,2018-04-22_10-49-33_job_41909_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41909,998,2018-04-22_10-49-33_job_41909_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41909,999,2018-04-22_10-49-33_job_41909_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41909,999,2018-04-22_10-49-33_job_41909_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41910,992,2018-04-22_10-50-04_job_41910_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41910,992,2018-04-22_10-50-04_job_41910_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41910,994,2018-04-22_10-50-04_job_41910_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41910,994,2018-04-22_10-50-04_job_41910_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41910,999,2018-04-22_10-50-04_job_41910_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41910,999,2018-04-22_10-50-04_job_41910_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41910,990,2018-04-22_10-50-05_job_41910_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41910,990,2018-04-22_10-50-05_job_41910_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41910,996,2018-04-22_10-50-05_job_41910_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41910,996,2018-04-22_10-50-05_job_41910_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41910,998,2018-04-22_10-50-05_job_41910_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41910,998,2018-04-22_10-50-05_job_41910_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41911,990,2018-04-22_10-50-33_job_41911_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41911,990,2018-04-22_10-50-33_job_41911_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41911,992,2018-04-22_10-50-33_job_41911_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41911,992,2018-04-22_10-50-33_job_41911_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41911,994,2018-04-22_10-50-44_job_41911_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41911,994,2018-04-22_10-50-44_job_41911_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41911,996,2018-04-22_10-50-44_job_41911_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41911,996,2018-04-22_10-50-44_job_41911_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41911,998,2018-04-22_10-50-44_job_41911_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41911,998,2018-04-22_10-50-44_job_41911_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41911,999,2018-04-22_10-50-44_job_41911_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41911,999,2018-04-22_10-50-44_job_41911_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41912,990,2018-04-22_10-51-16_job_41912_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41912,990,2018-04-22_10-51-16_job_41912_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41912,992,2018-04-22_10-51-16_job_41912_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41912,992,2018-04-22_10-51-16_job_41912_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41912,994,2018-04-22_10-51-16_job_41912_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41912,994,2018-04-22_10-51-16_job_41912_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41912,996,2018-04-22_10-51-16_job_41912_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41912,996,2018-04-22_10-51-16_job_41912_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41912,998,2018-04-22_10-51-16_job_41912_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41912,998,2018-04-22_10-51-16_job_41912_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41912,999,2018-04-22_10-51-16_job_41912_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41912,999,2018-04-22_10-51-16_job_41912_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41913,992,2018-04-22_10-51-44_job_41913_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41913,992,2018-04-22_10-51-44_job_41913_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41913,996,2018-04-22_10-51-44_job_41913_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41913,996,2018-04-22_10-51-44_job_41913_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41913,998,2018-04-22_10-51-44_job_41913_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41913,998,2018-04-22_10-51-44_job_41913_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41913,999,2018-04-22_10-51-44_job_41913_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41913,999,2018-04-22_10-51-44_job_41913_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41913,990,2018-04-22_10-51-45_job_41913_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41913,990,2018-04-22_10-51-45_job_41913_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41913,994,2018-04-22_10-51-45_job_41913_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41913,994,2018-04-22_10-51-45_job_41913_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41914,998,2018-04-22_10-52-14_job_41914_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41914,998,2018-04-22_10-52-14_job_41914_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
1,0.0,0.0,41914,990,2018-04-22_10-52-15_job_41914_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
2,0.0,0.0,41914,990,2018-04-22_10-52-15_job_41914_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.25,50,True
