index,team_id,score,TeamCapture,NonTeamCapture,job_num,task_num,results_dir,num_rows,align_weight_t_1,autonomy_t_1,avoid_nonteam_weight_t_1,avoid_team_weight_t_1,centroid_weight_t_1,comms_range_t_1,fov_az_t_1,fov_el_t_1,goal_weight_t_1,max_speed_t_1,sphere_of_influence_t_1,motion_model_t_1,turn_rate_max_t_1,vel_max_t_1,motion_model_predator,pitch_rate_max_predator,turn_rate_max_predator,vel_max_predator,allow_prey_switching_t_2_predator,autonomy_t_2_predator,max_speed_t_2_predator
241,2,31.0,0.0,31.0,42260,79,2018-04-24_23-57-30_job_42260_task_79,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
242,1,0.0,0.0,0.0,42260,80,2018-04-24_23-57-30_job_42260_task_80,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
243,2,7.0,0.0,7.0,42260,80,2018-04-24_23-57-30_job_42260_task_80,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
244,1,0.0,0.0,0.0,42260,81,2018-04-24_23-57-30_job_42260_task_81,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
245,2,31.0,0.0,31.0,42260,81,2018-04-24_23-57-30_job_42260_task_81,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
246,1,0.0,0.0,0.0,42260,82,2018-04-24_23-57-30_job_42260_task_82,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
247,2,10.0,0.0,10.0,42260,82,2018-04-24_23-57-30_job_42260_task_82,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
248,1,0.0,0.0,0.0,42260,83,2018-04-24_23-57-30_job_42260_task_83,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
249,2,25.0,0.0,25.0,42260,83,2018-04-24_23-57-30_job_42260_task_83,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
250,1,0.0,0.0,0.0,42260,84,2018-04-24_23-57-30_job_42260_task_84,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
251,2,9.0,0.0,9.0,42260,84,2018-04-24_23-57-30_job_42260_task_84,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
252,1,0.0,0.0,0.0,42260,85,2018-04-24_23-57-30_job_42260_task_85,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
253,2,14.0,0.0,14.0,42260,85,2018-04-24_23-57-30_job_42260_task_85,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
254,1,0.0,0.0,0.0,42260,86,2018-04-24_23-57-30_job_42260_task_86,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
255,2,5.0,0.0,5.0,42260,86,2018-04-24_23-57-30_job_42260_task_86,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
256,1,0.0,0.0,0.0,42260,87,2018-04-24_23-57-30_job_42260_task_87,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
257,2,13.0,0.0,13.0,42260,87,2018-04-24_23-57-30_job_42260_task_87,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
258,1,0.0,0.0,0.0,42260,88,2018-04-24_23-57-30_job_42260_task_88,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
259,2,5.0,0.0,5.0,42260,88,2018-04-24_23-57-30_job_42260_task_88,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
260,1,0.0,0.0,0.0,42260,89,2018-04-24_23-57-30_job_42260_task_89,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
261,2,15.0,0.0,15.0,42260,89,2018-04-24_23-57-30_job_42260_task_89,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
262,1,0.0,0.0,0.0,42260,90,2018-04-24_23-57-30_job_42260_task_90,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
263,2,5.0,0.0,5.0,42260,90,2018-04-24_23-57-30_job_42260_task_90,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
264,1,0.0,0.0,0.0,42260,91,2018-04-24_23-57-30_job_42260_task_91,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
265,2,13.0,0.0,13.0,42260,91,2018-04-24_23-57-30_job_42260_task_91,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
266,1,0.0,0.0,0.0,42260,92,2018-04-24_23-57-30_job_42260_task_92,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
267,2,11.0,0.0,11.0,42260,92,2018-04-24_23-57-30_job_42260_task_92,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
268,1,0.0,0.0,0.0,42260,93,2018-04-24_23-57-30_job_42260_task_93,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
269,2,7.0,0.0,7.0,42260,93,2018-04-24_23-57-30_job_42260_task_93,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
270,1,0.0,0.0,0.0,42260,94,2018-04-24_23-57-30_job_42260_task_94,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
271,2,5.0,0.0,5.0,42260,94,2018-04-24_23-57-30_job_42260_task_94,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
272,1,0.0,0.0,0.0,42260,95,2018-04-24_23-57-30_job_42260_task_95,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
273,2,27.0,0.0,27.0,42260,95,2018-04-24_23-57-30_job_42260_task_95,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
274,1,0.0,0.0,0.0,42260,96,2018-04-24_23-57-30_job_42260_task_96,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
275,2,15.0,0.0,15.0,42260,96,2018-04-24_23-57-30_job_42260_task_96,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
276,1,0.0,0.0,0.0,42260,97,2018-04-24_23-57-30_job_42260_task_97,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
277,2,30.0,0.0,30.0,42260,97,2018-04-24_23-57-30_job_42260_task_97,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
278,1,0.0,0.0,0.0,42260,98,2018-04-24_23-57-30_job_42260_task_98,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
279,2,11.0,0.0,11.0,42260,98,2018-04-24_23-57-30_job_42260_task_98,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
280,1,0.0,0.0,0.0,42260,99,2018-04-24_23-57-30_job_42260_task_99,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
281,2,9.0,0.0,9.0,42260,99,2018-04-24_23-57-30_job_42260_task_99,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
282,1,0.0,0.0,0.0,42260,140,2018-04-24_23-57-31_job_42260_task_140,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
283,2,7.0,0.0,7.0,42260,140,2018-04-24_23-57-31_job_42260_task_140,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
284,1,0.0,0.0,0.0,42260,146,2018-04-24_23-57-31_job_42260_task_146,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
285,2,5.0,0.0,5.0,42260,146,2018-04-24_23-57-31_job_42260_task_146,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
286,1,0.0,0.0,0.0,42260,149,2018-04-24_23-57-31_job_42260_task_149,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
287,2,23.0,0.0,23.0,42260,149,2018-04-24_23-57-31_job_42260_task_149,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
288,1,0.0,0.0,0.0,42260,150,2018-04-24_23-57-31_job_42260_task_150,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
289,2,15.0,0.0,15.0,42260,150,2018-04-24_23-57-31_job_42260_task_150,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
290,1,0.0,0.0,0.0,42260,151,2018-04-24_23-57-31_job_42260_task_151,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
291,2,5.0,0.0,5.0,42260,151,2018-04-24_23-57-31_job_42260_task_151,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
292,1,0.0,0.0,0.0,42260,152,2018-04-24_23-57-31_job_42260_task_152,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
293,2,9.0,0.0,9.0,42260,152,2018-04-24_23-57-31_job_42260_task_152,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
294,1,0.0,0.0,0.0,42260,153,2018-04-24_23-57-31_job_42260_task_153,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
295,2,7.0,0.0,7.0,42260,153,2018-04-24_23-57-31_job_42260_task_153,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
296,1,0.0,0.0,0.0,42260,154,2018-04-24_23-57-31_job_42260_task_154,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
297,2,4.0,0.0,4.0,42260,154,2018-04-24_23-57-31_job_42260_task_154,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
298,1,0.0,0.0,0.0,42260,155,2018-04-24_23-57-31_job_42260_task_155,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
299,2,7.0,0.0,7.0,42260,155,2018-04-24_23-57-31_job_42260_task_155,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
300,1,0.0,0.0,0.0,42260,156,2018-04-24_23-57-31_job_42260_task_156,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
301,2,21.0,0.0,21.0,42260,156,2018-04-24_23-57-31_job_42260_task_156,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
302,1,0.0,0.0,0.0,42260,157,2018-04-24_23-57-31_job_42260_task_157,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
303,2,5.0,0.0,5.0,42260,157,2018-04-24_23-57-31_job_42260_task_157,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
304,1,0.0,0.0,0.0,42260,158,2018-04-24_23-57-31_job_42260_task_158,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
305,2,10.0,0.0,10.0,42260,158,2018-04-24_23-57-31_job_42260_task_158,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
306,1,0.0,0.0,0.0,42260,159,2018-04-24_23-57-31_job_42260_task_159,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
307,2,4.0,0.0,4.0,42260,159,2018-04-24_23-57-31_job_42260_task_159,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
308,1,0.0,0.0,0.0,42260,160,2018-04-24_23-57-31_job_42260_task_160,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
309,2,34.0,0.0,34.0,42260,160,2018-04-24_23-57-31_job_42260_task_160,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
310,1,0.0,0.0,0.0,42260,161,2018-04-24_23-57-31_job_42260_task_161,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
311,2,33.0,0.0,33.0,42260,161,2018-04-24_23-57-31_job_42260_task_161,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
312,1,0.0,0.0,0.0,42260,162,2018-04-24_23-57-31_job_42260_task_162,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
313,2,7.0,0.0,7.0,42260,162,2018-04-24_23-57-31_job_42260_task_162,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
314,1,0.0,0.0,0.0,42260,165,2018-04-24_23-57-31_job_42260_task_165,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
315,2,8.0,0.0,8.0,42260,165,2018-04-24_23-57-31_job_42260_task_165,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
316,1,0.0,0.0,0.0,42260,166,2018-04-24_23-57-31_job_42260_task_166,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
317,2,9.0,0.0,9.0,42260,166,2018-04-24_23-57-31_job_42260_task_166,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
318,1,0.0,0.0,0.0,42260,167,2018-04-24_23-57-31_job_42260_task_167,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
319,2,7.0,0.0,7.0,42260,167,2018-04-24_23-57-31_job_42260_task_167,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
320,1,0.0,0.0,0.0,42260,169,2018-04-24_23-57-31_job_42260_task_169,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
321,2,11.0,0.0,11.0,42260,169,2018-04-24_23-57-31_job_42260_task_169,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
322,1,0.0,0.0,0.0,42260,170,2018-04-24_23-57-31_job_42260_task_170,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
323,2,9.0,0.0,9.0,42260,170,2018-04-24_23-57-31_job_42260_task_170,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
324,1,0.0,0.0,0.0,42260,171,2018-04-24_23-57-31_job_42260_task_171,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
325,2,7.0,0.0,7.0,42260,171,2018-04-24_23-57-31_job_42260_task_171,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
326,1,0.0,0.0,0.0,42260,172,2018-04-24_23-57-31_job_42260_task_172,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
327,2,13.0,0.0,13.0,42260,172,2018-04-24_23-57-31_job_42260_task_172,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
328,1,0.0,0.0,0.0,42260,173,2018-04-24_23-57-31_job_42260_task_173,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
329,2,5.0,0.0,5.0,42260,173,2018-04-24_23-57-31_job_42260_task_173,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
330,1,0.0,0.0,0.0,42260,174,2018-04-24_23-57-31_job_42260_task_174,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
331,2,8.0,0.0,8.0,42260,174,2018-04-24_23-57-31_job_42260_task_174,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
332,1,0.0,0.0,0.0,42260,175,2018-04-24_23-57-31_job_42260_task_175,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
333,2,29.0,0.0,29.0,42260,175,2018-04-24_23-57-31_job_42260_task_175,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
334,1,0.0,0.0,0.0,42260,176,2018-04-24_23-57-31_job_42260_task_176,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
335,2,5.0,0.0,5.0,42260,176,2018-04-24_23-57-31_job_42260_task_176,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
336,1,0.0,0.0,0.0,42260,177,2018-04-24_23-57-31_job_42260_task_177,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
337,2,6.0,0.0,6.0,42260,177,2018-04-24_23-57-31_job_42260_task_177,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
338,1,0.0,0.0,0.0,42260,178,2018-04-24_23-57-31_job_42260_task_178,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
339,2,9.0,0.0,9.0,42260,178,2018-04-24_23-57-31_job_42260_task_178,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
340,1,0.0,0.0,0.0,42260,179,2018-04-24_23-57-31_job_42260_task_179,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
341,2,10.0,0.0,10.0,42260,179,2018-04-24_23-57-31_job_42260_task_179,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
342,1,0.0,0.0,0.0,42260,180,2018-04-24_23-57-31_job_42260_task_180,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
343,2,11.0,0.0,11.0,42260,180,2018-04-24_23-57-31_job_42260_task_180,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
344,1,0.0,0.0,0.0,42260,181,2018-04-24_23-57-31_job_42260_task_181,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
345,2,5.0,0.0,5.0,42260,181,2018-04-24_23-57-31_job_42260_task_181,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
346,1,0.0,0.0,0.0,42260,182,2018-04-24_23-57-31_job_42260_task_182,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
347,2,9.0,0.0,9.0,42260,182,2018-04-24_23-57-31_job_42260_task_182,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
348,1,0.0,0.0,0.0,42260,183,2018-04-24_23-57-31_job_42260_task_183,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
349,2,31.0,0.0,31.0,42260,183,2018-04-24_23-57-31_job_42260_task_183,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
350,1,0.0,0.0,0.0,42260,184,2018-04-24_23-57-31_job_42260_task_184,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
351,2,7.0,0.0,7.0,42260,184,2018-04-24_23-57-31_job_42260_task_184,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
352,1,0.0,0.0,0.0,42260,185,2018-04-24_23-57-31_job_42260_task_185,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
353,2,39.0,0.0,39.0,42260,185,2018-04-24_23-57-31_job_42260_task_185,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
354,1,0.0,0.0,0.0,42260,186,2018-04-24_23-57-31_job_42260_task_186,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
355,2,27.0,0.0,27.0,42260,186,2018-04-24_23-57-31_job_42260_task_186,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
356,1,0.0,0.0,0.0,42260,187,2018-04-24_23-57-31_job_42260_task_187,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
357,2,6.0,0.0,6.0,42260,187,2018-04-24_23-57-31_job_42260_task_187,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
358,1,0.0,0.0,0.0,42260,188,2018-04-24_23-57-31_job_42260_task_188,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
359,2,4.0,0.0,4.0,42260,188,2018-04-24_23-57-31_job_42260_task_188,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
360,1,0.0,0.0,0.0,42260,191,2018-04-24_23-57-31_job_42260_task_191,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
361,2,8.0,0.0,8.0,42260,191,2018-04-24_23-57-31_job_42260_task_191,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
362,1,0.0,0.0,0.0,42260,192,2018-04-24_23-57-31_job_42260_task_192,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
363,2,21.0,0.0,21.0,42260,192,2018-04-24_23-57-31_job_42260_task_192,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
364,1,0.0,0.0,0.0,42260,193,2018-04-24_23-57-31_job_42260_task_193,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
365,2,11.0,0.0,11.0,42260,193,2018-04-24_23-57-31_job_42260_task_193,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
